rank,title,score,user_score,release_date
992,Delta Force: Black Hawk Down - Team Sabre,7.3,7.3,2004-01-20
993,Shiftlings,6.2,6.2,2015-03-03
994,Mr. Shifty,6.1,6.1,2017-04-13
995,Effie,tbd,tbd,2020-01-28
996,Rogue Trooper,7.8,7.8,2006-05-23
997,Your Doodles Are Bugged!,5.3,5.3,2011-04-25
998,Wolfenstein: Youngblood,2.2,2.2,2019-07-26
999,Chrome,6.9,6.9,2003-10-28
1000,Light Fall,6.8,6.8,2018-04-26
1001,Sorcery! Parts 1 and 2,8.0,8.0,2016-02-02
1002,Pavilion,tbd,tbd,2016-09-23
1003,The Walking Dead: The Telltale Series - A New Frontier,6.5,6.5,2016-12-20
1004,Battleborn,7.1,7.1,2016-05-03
1005,99Vidas,8.2,8.2,2016-12-22
1006,Guitar Hero: Aerosmith,6.3,6.3,2008-10-17
1007,BioShock Infinite: Clash in the Clouds,6.5,6.5,2013-07-30
1008,Super Crush K.O.,tbd,tbd,2020-01-16
1009,Gladiator: Sword of Vengeance,7.5,7.5,2003-11-18
1010,Disney Castle of Illusion starring Mickey Mouse,6.9,6.9,2013-09-04
1011,Lumini,7.0,7.0,2015-09-03
1012,Override: Mech City Brawl,8.0,8.0,2018-12-03
1013,Lovely Planet 2: April Skies,tbd,tbd,2019-06-18
1014,DOOM VFR,8.1,8.1,2017-11-30
1015,Iron Storm,5.4,5.4,2002-10-25
1016,Rag Doll Kung Fu,4.9,4.9,2005-10-12
1017,DESYNC,7.5,7.5,2017-02-28
1018,DreamWorks Shrek SuperSlam,3.5,3.5,2005-11-01
1019,Cryostasis: The Sleep of Reason,7.7,7.7,2009-04-24
1020,Minimum,6.5,6.5,2014-09-10
1021,Albert & Otto: The Adventure Begins,6.4,6.4,2015-10-28
1022,Rifter,7.2,7.2,2018-07-12
1023,Rigid Force Alpha,8.4,8.4,2018-08-31
1024,Battlefield Heroes,6.0,6.0,2009-06-25
1025,Forgotten Realms: Demon Stone,5.9,5.9,2004-12-09
1026,Cobalt,6.8,6.8,2016-02-02
1027,Tannenberg,7.3,7.3,2019-02-13
1028,Chivalry: Deadliest Warrior,7.4,7.4,2013-11-14
1029,Pariah,5.9,5.9,2005-05-03
1030,Pride Run,tbd,tbd,2019-10-11
1031,Oblitus,7.0,7.0,2015-02-27
1032,Foul Play,5.9,5.9,2013-09-18
1033,Quake III: Team Arena,7.6,7.6,2000-12-18
1034,Gumboy Crazy Adventures,5.0,5.0,2006-12-19
1035,World of Warplanes,5.3,5.3,2013-07-02
1036,Glare,6.5,6.5,2013-10-10
1037,Super Galaxy Squadron EX,tbd,tbd,2016-02-18
1038,FOX n FORESTS,7.4,7.4,2018-05-17
1039,Warframe,8.4,8.4,2013-03-25
1040,Thunder Wolves,7.1,7.1,2013-05-15
1041,Borderlands: Claptrap's New Robot Revolution,6.3,6.3,2010-09-28
1042,Aurion: Legacy of the Kori-Odan,7.8,7.8,2016-04-14
1043,Dead or Alive 5 Last Round,5.4,5.4,2015-03-30
1044,Hover: Revolt Of Gamers,8.8,8.8,2017-05-31
1045,Excubitor,tbd,tbd,2016-05-26
1046,Syndicate (2012),5.9,5.9,2012-02-21
1047,Marvel vs. Capcom: Infinite,5.3,5.3,2017-09-19
1048,My Memory of Us,6.4,6.4,2018-10-09
1049,Earth Defense Force: Insect Armageddon,6.9,6.9,2011-12-14
1050,Bloodsports.TV,6.2,6.2,2015-03-30
1051,Until I Have You,tbd,tbd,2016-04-04
1052,Plasma Puncher,tbd,tbd,2017-05-11
1053,Shadowgate,7.0,7.0,2014-08-21
1054,Call of Duty: Ghosts,2.1,2.1,2013-11-04
1055,In Between,8.4,8.4,2015-08-21
1056,Spider-Man: Shattered Dimensions,7.6,7.6,2010-11-24
1057,Pixel Galaxy,tbd,tbd,2015-10-02
1058,Crimecraft: Bleedout,5.0,5.0,2010-12-04
1059,MARVEL Powers United VR,6.2,6.2,2018-07-26
1060,Inside My Radio,7.2,7.2,2015-05-11
1061,Metrocide,tbd,tbd,2014-10-20
1062,Master Spy,tbd,tbd,2015-09-08
1063,Rogue Stormers,7.7,7.7,2014-07-17
1064,Nom Nom Galaxy,6.1,6.1,2014-08-03
1065,The Hong Kong Massacre,5.3,5.3,2019-01-22
1066,Strange Brigade,6.7,6.7,2018-08-28
1067,Koihime Enbu,6.7,6.7,2016-05-19
1068,Paperbound,tbd,tbd,2015-03-31
1069,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',7.3,7.3,2017-11-07
1070,Runers,6.9,6.9,2014-09-02
1071,Skylar & Plux: Adventure on Clover Island,6.7,6.7,2017-05-19
1072,A.R.E.S. Extinction Agenda,6.2,6.2,2010-12-14
1073,Kromaia,8.1,8.1,2014-01-16
1074,The Precursors,6.6,6.6,2010-12-21
1075,Killing Floor: Incursion,4.2,4.2,2017-11-14
1076,Binary Domain,7.7,7.7,2012-04-27
1077,Ultimate Ride,7.0,7.0,2001-09-30
1078,A Valley Without Wind 2,7.2,7.2,2013-02-18
1079,Parallax,6.4,6.4,2015-03-10
1080,Five Nights at Freddy's 3,7.0,7.0,2015-03-02
1081,Warlocks vs Shadows,tbd,tbd,2015-08-19
1082,Splitgate: Arena Warfare,6.1,6.1,2019-05-24
1083,My Hero One's Justice 2,5.4,5.4,2020-03-13
1084,The Cave (2013),7.6,7.6,2013-01-23
1085,Trine 3: The Artifacts of Power,7.1,7.1,2015-08-20
1086,Crimsonland,7.5,7.5,2003-09-09
1087,Destiny 2: Warmind,2.8,2.8,2018-05-08
1088,Aliens vs. Predator,7.4,7.4,2010-02-16
1089,Unepic,8.3,8.3,2011-09-30
1090,Rain Blood Chronicles: Mirage,7.1,7.1,2013-11-11
1091,Starship Troopers: Terran Ascendancy,7.7,7.7,2000-11-07
1092,Line of Sight: Vietnam,7.2,7.2,2003-03-05
1093,Hellmut: The Badass from Hell,5.2,5.2,2018-02-27
1094,Scribblenauts Unmasked: A DC Comics Adventure,6.0,6.0,2013-09-24
1095,Rollers of the Realm,7.3,7.3,2014-11-18
1096,Little Inferno,7.5,7.5,2012-11-19
1097,MechWarrior Online,5.3,5.3,2013-09-17
1098,Cubemen 2,6.8,6.8,2013-04-08
1099,Solstice Chronicles: MIA,6.8,6.8,2017-07-26
1100,The Masterplan,7.4,7.4,2015-06-04
1101,Serious Sam HD: The First Encounter,8.1,8.1,2009-11-24
1102,Munin,6.8,6.8,2014-06-10
1103,The Solus Project,6.5,6.5,2016-06-07
1104,Battlefield: Play4Free,2.0,2.0,2011-03-10
1105,INK,7.2,7.2,2015-08-05
1106,Unbox,8.1,8.1,2016-09-05
1107,Incoming Forces,5.8,5.8,2002-09-25
1108,ARMED SEVEN,tbd,tbd,2013-10-14
1109,Ice Age: Dawn of the Dinosaurs,tbd,tbd,2009-06-30
1110,Good Robot,tbd,tbd,2016-04-05
1111,A Walk in the Dark,5.5,5.5,2012-12-12
1112,Rise of the Triad,6.6,6.6,2013-07-31
1113,Alien Shooter: Vengeance,7.9,7.9,2007-02-16
1114,Xotic,7.6,7.6,2011-09-16
1115,TurnOn,5.3,5.3,2016-06-01
1116,Area 51,6.0,6.0,2005-06-08
1117,The Punisher,8.5,8.5,2005-01-18
1118,Close Combat: First to Fight,4.9,4.9,2005-04-18
1119,Below,5.3,5.3,2018-12-14
1120,Nefarious,6.8,6.8,2017-01-23
1121,Cloudberry Kingdom,7.4,7.4,2013-08-02
1122,Shadowrun,6.1,6.1,2007-05-29
1123,Turok Remastered,7.4,7.4,2015-12-17
1124,Tank Universal: Challenger Eight,6.7,6.7,2008-08-21
1125,Hidden & Dangerous 2: Sabre Squadron,6.7,6.7,2004-10-21
1126,The SpongeBob SquarePants Movie,5.7,5.7,2004-10-27
1127,Quantz,6.8,6.8,2008-08-13
1128,The Showdown Effect,7.0,7.0,2013-03-05
1129,Primal Carnage,7.5,7.5,2012-10-29
1130,Ghostbusters: The Video Game Remastered,3.2,3.2,2019-10-04
1131,The Club,6.1,6.1,2008-02-19
1132,Barnyard,8.2,8.2,2006-08-01
1133,Genesis Alpha One,4.7,4.7,2019-01-29
1134,Kane & Lynch: Dead Men,6.0,6.0,2007-11-20
1135,Dead to Rights,6.1,6.1,2003-11-10
1136,BloodRayne 2,7.4,7.4,2005-08-02
1137,Red Faction: Guerrilla Re-Mars-tered,5.5,5.5,2018-07-03
1138,Warhammer: Vermintide 2 - Winds of Magic,tbd,tbd,2019-08-13
1139,Shank,6.8,6.8,2010-10-25
1140,Tom Clancy's Rainbow Six Rogue Spear: Black Thorn,4.9,4.9,2001-10-31
1141,Dungeonland,7.5,7.5,2013-01-29
1142,Typoman: Revised,7.0,7.0,2016-08-15
1143,Stela,6.0,6.0,2020-03-13
1144,The Way,7.2,7.2,2016-05-19
1145,ArmA: Queen's Gambit,6.5,6.5,2007-09-28
1146,Operation Flashpoint: Red River,4.9,4.9,2011-06-06
1147,Rise of Incarnates,7.0,7.0,2015-07-01
1148,Platformines,7.0,7.0,2014-03-28
1149,The King's Bird,6.6,6.6,2018-08-23
1150,Devil May Cry 3: Special Edition,8.6,8.6,2006-10-16
1151,Quantum Break,5.5,5.5,2016-04-05
1152,Pitfall: The Lost Expedition,7.7,7.7,2004-10-15
1153,Wrack,7.7,7.7,2012-09-12
1154,Oozi: Earth Adventure,7.0,7.0,2012-09-16
1155,Disney DuckTales Remastered,7.5,7.5,2013-08-13
1156,Oscura: Lost Light,4.8,4.8,2015-02-24
1157,The Escapists: The Walking Dead,6.4,6.4,2015-09-30
1158,Karma. Incarnation 1,7.8,7.8,2016-10-19
1159,Toy Odyssey: The Lost and Found,tbd,tbd,2016-09-20
1160,Original Journey,tbd,tbd,2017-08-16
1161,Lost Planet: Extreme Condition,7.2,7.2,2007-06-26
1162,The Bureau: XCOM Declassified,6.5,6.5,2013-08-19
1163,KickBeat: Steam Edition,7.4,7.4,2014-01-20
1164,Strike Suit Infinity,7.0,7.0,2013-04-30
1165,Metrico+,tbd,tbd,2016-08-23
1166,OUTBUDDIES,8.3,8.3,2019-10-15
1167,Rain World,8.3,8.3,2017-03-28
1168,Dark Sector,6.5,6.5,2009-03-24
1169,Espire 1: VR Operative,tbd,tbd,2019-11-22
1170,Serious Sam Double D,7.4,7.4,2011-08-30
1171,A Bird Story,6.9,6.9,2014-11-07
1172,Planet of the Eyes,6.0,6.0,2015-08-24
1173,Tom Clancy's HAWX 2,3.7,3.7,2010-11-22
1174,Lethal VR,tbd,tbd,2016-11-08
1175,kill.switch,6.9,6.9,2004-03-30
1176,Sniper Elite V2,6.7,6.7,2012-04-30
1177,Final Exam,6.7,6.7,2013-11-05
1178,Flockers,5.3,5.3,2014-05-06
1179,Drunken Robot Pornography,6.7,6.7,2013-04-23
1180,Halo: Spartan Strike,6.2,6.2,2015-04-16
1181,Kane & Lynch 2: Dog Days,5.7,5.7,2010-08-17
1182,Concursion,7.5,7.5,2014-06-06
1183,Strike Suit Zero,7.2,7.2,2013-01-23
1184,Sonic Heroes,7.3,7.3,2004-11-17
1185,Fortified,6.1,6.1,2016-02-03
1186,Naruto to Boruto: Shinobi Striker,6.7,6.7,2018-08-30
1187,RAGE 2: Rise of the Ghosts,3.9,3.9,2019-09-26
1188,Forge,7.5,7.5,2012-12-04
1189,Pirate Pop Plus,tbd,tbd,2016-11-04
1190,Deadbeat Heroes,tbd,tbd,2017-10-10
1191,Battleship: Surface Thunder,tbd,tbd,2000-10-15
1192,Battle Engine Aquila,6.2,6.2,2003-10-23
1193,X-COM: Enforcer,6.9,6.9,2001-04-18
1194,Choplifter HD,6.5,6.5,2012-01-11
1195,Zombi,4.9,4.9,2015-08-18
1196,Over the Hedge,8.2,8.2,2006-05-09
1197,Turok,6.1,6.1,2008-04-22
1198,Feist,7.2,7.2,2015-07-23
1199,Counter-Strike: Condition Zero,8.7,8.7,2004-01-03
1200,Star Wars: The Force Unleashed - Ultimate Sith Edition,6.2,6.2,2009-11-03
1201,Gotham City Impostors,6.6,6.6,2012-02-07
1202,Blood of the Werewolf,7.4,7.4,2013-10-28
1203,I Zombie,5.4,5.4,2013-11-01
1204,Slow Down Bull,tbd,tbd,2015-04-20
1205,Slybots: Frantic Zone,tbd,tbd,2015-07-13
1206,Atomega,tbd,tbd,2017-09-19
1207,Naked Sun,tbd,tbd,2018-07-17
1208,Gift of Parthax,tbd,tbd,2018-09-12
1209,Shovel Knight Showdown,7.0,7.0,2019-12-10
1210,Flock!,4.6,4.6,2009-04-07
1211,BloodRayne,7.7,7.7,2003-09-13
1212,State of Emergency,6.8,6.8,2003-08-05
1213,Delta Force: Xtreme,5.6,5.6,2005-04-22
1214,Depth,7.7,7.7,2014-11-03
1215,Gunman Chronicles,7.1,7.1,2000-11-19
1216,Conflict: Desert Storm II - Back to Baghdad,7.5,7.5,2003-10-07
1217,A Virus Named TOM,6.2,6.2,2012-08-01
1218,Damsel,tbd,tbd,2018-10-19
1219,MachiaVillain,4.6,4.6,2018-05-16
1220,The Incredibles: Rise of the Underminer,6.3,6.3,2005-10-24
1221,Marlow Briggs and the Mask of Death,7.1,7.1,2013-09-20
1222,JUJU,8.0,8.0,2014-12-10
1223,Hoard,7.0,7.0,2011-04-04
1224,Dynasty Warriors 4 Hyper,7.7,7.7,2005-12-09
1225,Painkiller: Overdose,6.5,6.5,2007-10-26
1226,Blacklight: Tango Down,5.2,5.2,2010-07-14
1227,Darkened Skye,6.9,6.9,2002-01-27
1228,Star Wars Battlefront II,1.4,1.4,2017-11-17
1229,Earth Defense Force: Iron Rain,tbd,tbd,2019-10-15
1230,Lucky's Tale,5.0,5.0,2016-03-28
1231,Defiance,6.5,6.5,2013-04-02
1232,Ravaged,6.0,6.0,2012-10-17
1233,Blade Arcus from Shining: Battle Arena,tbd,tbd,2016-07-28
1234,The Impossible Game,7.4,7.4,2014-05-08
1235,Super Rad Raygun,tbd,tbd,2016-11-15
1236,Painkiller: Hell & Damnation,6.6,6.6,2012-10-31
1237,Game of Thrones: A Telltale Games Series,6.4,6.4,2015-11-17
1238,Rise & Shine,5.9,5.9,2017-01-13
1239,Larva Mortus,7.0,7.0,2008-05-13
1240,Chronology,6.8,6.8,2014-05-12
1241,8BitBoy,5.2,5.2,2012-11-22
1242,FIRE,6.8,6.8,2015-04-09
1243,SpiritSphere,tbd,tbd,2016-07-27
1244,8DAYS,tbd,tbd,2016-07-22
1245,Serial Cleaner,7.1,7.1,2017-07-17
1246,Castle of Shikigami,tbd,tbd,2017-06-15
1247,Phantom Breaker: Battle Grounds,7.5,7.5,2015-01-23
1248,Prisoner of War,7.8,7.8,2002-09-30
1249,Guns of Icarus Online,7.8,7.8,2012-10-29
1250,Serious Sam: The Random Encounter,6.0,6.0,2011-10-24
1251,Dusty Revenge,6.9,6.9,2013-07-08
1252,Red Faction II,5.8,5.8,2003-04-07
1253,Pressure,6.9,6.9,2013-03-26
1254,I Was an Atomic Mutant!,tbd,tbd,2003-02-14
1255,Hell Yeah! Wrath of the Dead Rabbit,7.3,7.3,2012-10-03
1256,Alien Breed 3: Descent,4.9,4.9,2010-11-17
1257,LEGO Minifigures Online,7.4,7.4,2015-06-29
1258,Wavey The Rocket,tbd,tbd,2020-05-07
1259,STRAFE,5.3,5.3,2017-05-09
1260,Party Hard,7.5,7.5,2015-08-25
1261,ADR1FT,5.3,5.3,2016-03-28
1262,Cold War,5.7,5.7,2005-09-27
1263,Treachery in Beatdown City,tbd,tbd,2020-03-30
1264,Lemony Snicket's A Series of Unfortunate Events,6.0,6.0,2004-11-10
1265,Samurai Riot,tbd,tbd,2017-09-13
1266,198X,5.6,5.6,2019-06-20
1267,Necrovision,6.1,6.1,2009-05-18
1268,Dirty Bomb,7.7,7.7,2015-06-01
1269,Shark Tale,7.8,7.8,2004-09-27
1270,Alien Breed 2: Assault,5.5,5.5,2010-09-22
1271,GUTS,8.2,8.2,2017-11-14
1272,Will Rock,7.0,7.0,2003-06-09
1273,Special Forces: Nemesis Strike,7.1,7.1,2005-03-24
1274,The Baconing,5.0,5.0,2011-08-31
1275,Voodoo Vince: Remastered,7.3,7.3,2017-04-17
1276,Pid,7.7,7.7,2012-10-31
1277,Lost Planet 2,6.2,6.2,2010-10-15
1278,Blades of Time,7.4,7.4,2012-04-20
1279,Dead Man's Hand,6.1,6.1,2004-03-18
1280,Murderous Pursuits,7.4,7.4,2018-04-20
1281,James Bond 007: Blood Stone,7.1,7.1,2010-11-02
1282,Front Mission Evolved,5.1,5.1,2010-09-28
1283,Cargo Commander,6.8,6.8,2012-11-01
1284,Qora,tbd,tbd,2014-10-02
1285,Strikers Edge,tbd,tbd,2018-01-30
1286,Fist of Jesus,5.2,5.2,2014-10-17
1287,Fantastic 4,5.4,5.4,2005-06-27
1288,Rocket Knight,7.6,7.6,2010-05-11
1289,PlanetSide: Core Combat,tbd,tbd,2003-10-27
1290,Sir You Are Being Hunted,6.4,6.4,2014-05-02
1291,Deadpool,7.6,7.6,2013-06-24
1292,GARAGE: Bad Trip,8.6,8.6,2018-07-06
1293,No Escape (2000),tbd,tbd,2000-11-30
1294,Alice in Wonderland,5.6,5.6,2010-03-02
1295,Kung Fu Strike: The Warrior's Rise,7.2,7.2,2012-07-24
1296,Tiny Brains,5.3,5.3,2013-12-11
1297,Nitroplus Blasterz: Heroines Infinite Duel,tbd,tbd,2016-12-08
1298,Illusion: A Tale of the Mind,tbd,tbd,2018-06-01
1299,HYPERGUN,tbd,tbd,2018-08-23
1300,Warface,4.2,4.2,2013-10-21
1301,Star Trek: Voyager Elite Force Expansion Pack,7.5,7.5,2001-05-09
1302,PONCHO,5.8,5.8,2015-11-03
1303,Kill the Bad Guy,5.4,5.4,2014-05-28
1304,Devastation,5.7,5.7,2003-03-28
1305,War of the Vikings,6.2,6.2,2013-10-01
1306,Chrome SpecForce,6.4,6.4,2005-11-30
1307,UberSoldier II,6.6,6.6,2008-07-22
1308,AIRHEART,tbd,tbd,2018-07-23
1309,Bleeding Edge,5.3,5.3,2020-03-24
1310,Mable & The Wood,2.3,2.3,2019-08-23
1311,Wanted: Weapons of Fate,7.1,7.1,2009-03-23
1312,Tom Clancy's Rainbow Six: Covert Ops Essentials,5.6,5.6,2000-09-28
1313,Cold Zero: No Mercy,8.6,8.6,2003-08-22
1314,Nitro Family,5.6,5.6,2004-05-01
1315,Commandos Strike Force,7.0,7.0,2006-04-04
1316,Spider-Man 3,7.0,7.0,2007-05-04
1317,Contagion,7.2,7.2,2013-10-25
1318,One Piece: Pirate Warriors 3,6.6,6.6,2015-08-27
1319,continue?9876543210,6.3,6.3,2014-01-03
1320,Legend of Dungeon,7.5,7.5,2013-09-13
1321,Aerial Strike: The Yager Missions,tbd,tbd,2005-02-04
1322,Lucid Dream (2018),tbd,tbd,2018-10-08
1323,Pineapple Smash Crew,7.5,7.5,2012-02-02
1324,Sniper Elite: Nazi Zombie Army,7.3,7.3,2013-02-28
1325,Senran Kagura: Bon Appetit! - Full Course,6.4,6.4,2016-11-10
1326,Predator: Hunting Grounds,5.7,5.7,2020-04-24
1327,Contrast,7.6,7.6,2013-11-15
1328,Clusterball,8.3,8.3,2000-12-14
1329,Ion Assault,6.3,6.3,2010-11-17
1330,Dragon's Lair 3D: Return to the Lair,tbd,tbd,2002-11-18
1331,F.E.A.R. Perseus Mandate,7.2,7.2,2007-11-06
1332,Breach (2011),5.6,5.6,2011-01-26
1333,Conflict: Global Terror,7.1,7.1,2005-10-03
1334,Sym,tbd,tbd,2015-05-07
1335,Sword Art Online: Fatal Bullet,7.4,7.4,2018-02-23
1336,Redux: Dark Matters,5.5,5.5,2014-12-12
1337,Fahrenheit: Indigo Prophecy Remastered,7.6,7.6,2015-01-28
1338,Lost Planet 3,6.1,6.1,2013-08-26
1339,Sacred Citadel,5.4,5.4,2013-04-16
1340,Rune: Halls of Valhalla,7.1,7.1,2001-04-26
1341,G-Force,8.1,8.1,2009-07-21
1342,Emergency 2012,5.7,5.7,2010-11-22
1343,Chuck's Challenge 3D,8.2,8.2,2013-11-08
1344,Spate,6.8,6.8,2014-03-27
1345,Fossil Echo,6.7,6.7,2016-07-08
1346,Earthfall,4.7,4.7,2018-07-12
1347,Destiny 2: Curse of Osiris,1.7,1.7,2017-12-05
1348,Vietcong 2,6.2,6.2,2005-10-24
1349,Far Cry 5: Lost on Mars,4.4,4.4,2018-07-17
1350,One Must Fall: Battlegrounds,7.1,7.1,2003-12-19
1351,Shadow Ops: Red Mercury,5.8,5.8,2004-09-21
1352,Boiling Point: Road to Hell,7.4,7.4,2005-06-06
1353,Wings! Remastered Edition,7.8,7.8,2014-10-17
1354,A City Sleeps,6.2,6.2,2014-10-16
1355,Dead Island: Riptide,6.1,6.1,2013-04-22
1356,Naruto Shippuden: Ultimate Ninja Storm Revolution,6.7,6.7,2014-09-15
1357,No Man's Sky,3.2,3.2,2016-08-12
1358,Lovely Planet,7.3,7.3,2014-07-31
1359,Razor 2: Hidden Skies,6.1,6.1,2010-07-19
1360,Mutant Mudds,4.5,4.5,2012-08-30
1361,Totally Reliable Delivery Service,4.7,4.7,2020-04-01
1362,Infernal,7.4,7.4,2007-05-08
1363,Windward,6.8,6.8,2015-05-12
1364,Velvet Assassin,6.3,6.3,2009-04-30
1365,Disorder,tbd,tbd,2015-01-12
1366,Zeno Clash II,7.4,7.4,2013-04-30
1367,Sniper Elite V2 Remastered,3.9,3.9,2019-05-14
1368,Watchmen: The End Is Nigh,7.2,7.2,2009-03-04
1369,Rogue Trooper Redux,5.9,5.9,2017-10-17
1370,Natural Selection 2: Combat,7.1,7.1,2014-10-31
1371,PONG Quest,tbd,tbd,2020-04-21
1372,KAO the Kangaroo,7.5,7.5,2001-02-20
1373,Adventure Pinball: Forgotten Island,7.0,7.0,2001-03-21
1374,A Fistful of Gun,7.6,7.6,2015-09-24
1375,Firefall,6.7,6.7,2014-07-29
1376,Space Ace HD,tbd,tbd,2007-11-10
1377,Constant C,7.5,7.5,2013-04-16
1378,Metro: Last Light - Faction Pack,6.7,6.7,2013-07-16
1379,Front Defense,tbd,tbd,2017-06-27
1380,Skeleton Boomerang,tbd,tbd,2017-07-31
1381,Shrek the Third,5.1,5.1,2007-05-15
1382,Flat Kingdom,tbd,tbd,2016-04-07
1383,BlackSite: Area 51,4.9,4.9,2007-11-12
1384,Decay: The Mare,5.8,5.8,2015-02-13
1385,Jump Force,4.1,4.1,2019-02-15
1386,Terminator: Resistance,8.0,8.0,2019-11-14
1387,Ethan: Meteor Hunter,5.4,5.4,2013-10-22
1388,The Sun at Night,7.3,7.3,2014-02-04
1389,Star Wars: The Force Unleashed II,5.8,5.8,2010-10-26
1390,Sniper: Ghost Warrior 3,6.1,6.1,2017-04-25
1391,Total War Battles: SHOGUN,6.3,6.3,2012-08-29
1392,Bionicle Heroes,8.0,8.0,2006-11-14
1393,Not The Robots,7.9,7.9,2013-12-12
1394,Lucidity,4.8,4.8,2009-10-07
1395,James Cameron's Avatar: The Game,7.1,7.1,2009-12-01
1396,Aaru's Awakening,2.8,2.8,2015-02-23
1397,007: NightFire,6.0,6.0,2002-11-28
1398,The Lord of the Rings: The Fellowship of the Ring,5.9,5.9,2002-10-22
1399,Dokuro,tbd,tbd,2014-12-08
1400,Postal 2: Share the Pain,8.3,8.3,2003-12-17
1401,Iron Grip: Warlord,7.6,7.6,2008-11-05
1402,Super Lucky's Tale,7.2,7.2,2017-11-07
1403,Schrodinger's Cat and the Raiders of the Lost Quark,6.3,6.3,2014-09-23
1404,Galaga: Destination Earth,6.7,6.7,2000-09-23
1405,Chicken Run,tbd,tbd,2001-01-14
1406,Tom Clancy's Rainbow Six: Lockdown,6.2,6.2,2006-02-16
1407,Blue Estate,7.8,7.8,2015-04-08
1408,Murdered: Soul Suspect,7.3,7.3,2014-06-03
1409,DOOM 3: BFG Edition,5.8,5.8,2012-10-15
1410,Monster Madness: Battle for Suburbia,7.0,7.0,2007-06-12
1411,Alpha Prime,6.0,6.0,2007-05-01
1412,Inversion,6.7,6.7,2012-07-26
1413,Orbital Gear,6.9,6.9,2014-08-07
1414,Dead Effect,6.1,6.1,2014-04-15
1415,Shooting Stars!,7.2,7.2,2016-01-19
1416,The Weaponographist,6.9,6.9,2015-04-29
1417,God Mode,6.8,6.8,2013-04-19
1418,Madagascar: Escape 2 Africa,6.5,6.5,2008-11-04
1419,RICO,3.8,3.8,2019-03-14
1420,Enter the Matrix,6.7,6.7,2003-05-14
1421,Zapper,tbd,tbd,2002-10-09
1422,Disney*Pixar WALL-E,6.9,6.9,2008-06-24
1423,ZHEROS,6.1,6.1,2016-02-15
1424,DiscStorm,tbd,tbd,2015-08-20
1425,Taz Wanted,8.3,8.3,2002-10-01
1426,Borderlands: Mad Moxxi's Underdome Riot,3.9,3.9,2010-01-07
1427,Secrets of Raetikon,7.1,7.1,2014-01-07
1428,Battle Fantasia: Revised Edition,tbd,tbd,2015-07-07
1429,Hunter's Legacy,tbd,tbd,2016-07-19
1430,Space Hulk: Deathwing,5.3,5.3,2016-12-14
1431,The Way of Kings: Escape the Shattered Plains,tbd,tbd,2018-03-02
1432,Conflict: Denied Ops,4.7,4.7,2008-02-08
1433,Transformers: Revenge of the Fallen,5.3,5.3,2009-06-23
1434,All Zombies Must Die!,5.5,5.5,2012-03-12
1435,Gore: Ultimate Soldier,7.2,7.2,2002-06-05
1436,The Path of Motus,tbd,tbd,2018-07-17
1437,Rayman Raving Rabbids,7.2,7.2,2006-12-11
1438,Scrap Garden,tbd,tbd,2016-05-06
1439,Open Season,8.3,8.3,2006-09-19
1440,Team Indie,8.3,8.3,2014-10-08
1441,Bard's Gold,tbd,tbd,2015-08-14
1442,Stereo Aereo,tbd,tbd,2016-12-14
1443,Creepy Road,tbd,tbd,2018-05-18
1444,Tactical Ops: Assault on Terror,7.2,7.2,2002-04-24
1445,TRON: Evolution,5.7,5.7,2010-12-07
1446,Dynasty Warriors 9,2.8,2.8,2018-02-13
1447,Naval Warfare,5.1,5.1,2011-05-25
1448,FireStarter,5.2,5.2,2004-03-05
1449,CrimeCraft,5.9,5.9,2009-08-25
1450,Dark Void,5.1,5.1,2010-01-19
1451,SOL: Exodus,6.5,6.5,2012-01-25
1452,World War II Online: Blitzkrieg,7.1,7.1,2001-06-04
1453,Shadow Puppeteer,5.0,5.0,2014-09-29
1454,Sonic: Lost World,6.7,6.7,2015-11-02
1455,Arslan: The Warriors of Legend,7.6,7.6,2016-02-09
1456,The Bunker,5.7,5.7,2016-09-20
1457,John Wick Chronicles,6.0,6.0,2017-02-09
1458,The Way of Life: Definitive Edition,tbd,tbd,2018-03-15
1459,Warpath,6.4,6.4,2006-07-18
1460,Spider-Man: Friend or Foe,5.9,5.9,2007-10-02
1461,Kill to Collect,6.0,6.0,2016-04-06
1462,Pulse,5.1,5.1,2015-10-20
1463,Tiny Troopers,5.4,5.4,2012-08-24
1464,Back to Bed,5.8,5.8,2014-08-06
1465,Jet Car Stunts,7.4,7.4,2014-05-01
1466,Ninja Reflex: Steamworks Edition,6.2,6.2,2008-03-21
1467,The Amazing Spider-Man 2,5.5,5.5,2014-04-29
1468,UberSoldier,6.3,6.3,2006-03-31
1469,Mortyr 2,5.2,5.2,2005-03-04
1470,Conflict: Desert Storm,7.6,7.6,2002-09-30
1471,Deadly Dozen,7.5,7.5,2001-10-31
1472,Infinity Runner,6.5,6.5,2014-07-14
1473,Yar's Revenge,tbd,tbd,2011-04-28
1474,Mega Coin Squad,tbd,tbd,2014-08-15
1475,The Mean Greens: Plastic Warfare,7.7,7.7,2015-12-08
1476,Shattered Skies,5.2,5.2,2016-07-21
1477,Combat,tbd,tbd,2001-11-20
1478,Bet on Soldier: Blood Sport,5.4,5.4,2005-09-26
1479,Syndrome,5.6,5.6,2016-10-06
1480,Carnivores: Cityscape,5.2,5.2,2002-03-25
